Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),
D3823,1/18/2025 20:47,Exercise,20:30:00,Yes,Yes,
D3824,1/23/2025 10:12,Appointment,12:00:00,No,No,
D3825,1/2/2025 19:33,Appointment,15:00:00,No,No,
D3826,1/21/2025 3:24,Hydration,17:00:00,No,No,
D3827,1/16/2025 3:39,Appointment,15:30:00,No,No,
D3828,1/3/2025 14:58,Exercise,18:00:00,Yes,No,
D3829,1/4/2025 19:37,Hydration,14:30:00,Yes,Yes,
D3830,1/2/2025 20:22,Medication,15:00:00,No,No,
D3831,1/22/2025 9:33,Exercise,14:00:00,No,No,
D3832,1/13/2025 11:03,Appointment,15:00:00,No,No,
D3833,1/16/2025 10:49,Appointment,20:30:00,No,No,
D3834,1/6/2025 15:14,Medication,20:30:00,Yes,No,
D3835,1/27/2025 1:48,Hydration,14:30:00,No,No,
D3836,1/11/2025 4:40,Medication,18:30:00,No,No,
D3837,1/18/2025 12:08,Medication,11:30:00,No,No,
D3838,1/5/2025 8:10,Exercise,11:00:00,Yes,Yes,
D3839,1/22/2025 13:32,Exercise,14:00:00,No,No,
D3840,1/9/2025 19:12,Exercise,11:30:00,No,No,
D3841,1/7/2025 3:47,Medication,17:00:00,Yes,Yes,
D3842,1/27/2025 1:38,Hydration,18:00:00,No,No,
D3843,1/22/2025 22:27,Medication,21:30:00,Yes,Yes,
D3844,1/9/2025 22:34,Exercise,12:30:00,Yes,Yes,
D3845,1/11/2025 2:13,Exercise,18:00:00,No,No,
D3846,1/19/2025 11:19,Hydration,15:00:00,No,No,
D3847,1/20/2025 23:43,Hydration,17:00:00,Yes,Yes,
D3848,1/7/2025 8:25,Medication,22:00:00,No,No,
D3849,1/27/2025 15:29,Exercise,6:00:00,No,No,
D3850,1/29/2025 16:27,Medication,13:30:00,No,No,
D3851,1/13/2025 13:30,Hydration,17:30:00,Yes,No,
D3852,1/2/2025 7:35,Appointment,20:30:00,Yes,Yes,
D3853,1/20/2025 22:16,Hydration,21:00:00,No,No,
D3854,1/11/2025 15:11,Medication,7:30:00,Yes,Yes,
D3855,1/22/2025 20:18,Appointment,22:30:00,Yes,Yes,
D3856,1/27/2025 16:26,Hydration,14:00:00,Yes,Yes,
D3857,1/22/2025 10:59,Exercise,16:30:00,Yes,Yes,
D3858,1/19/2025 10:33,Medication,15:30:00,Yes,Yes,
D3859,1/22/2025 5:19,Hydration,8:00:00,No,No,
D3860,1/30/2025 1:25,Hydration,15:30:00,No,No,
D3861,1/2/2025 4:42,Hydration,21:00:00,Yes,Yes,
D3862,1/3/2025 23:41,Medication,9:30:00,No,No,
D3863,1/14/2025 23:54,Exercise,11:00:00,Yes,Yes,
D3864,1/30/2025 20:35,Hydration,18:30:00,Yes,Yes,
D3865,1/18/2025 8:48,Medication,20:00:00,No,No,
D3866,1/17/2025 21:06,Medication,15:30:00,No,No,
D3867,1/29/2025 2:42,Exercise,14:00:00,Yes,Yes,
D3868,1/26/2025 16:14,Hydration,22:30:00,No,No,
D3869,1/19/2025 4:24,Medication,9:30:00,Yes,Yes,
D3870,1/21/2025 1:54,Exercise,17:30:00,No,No,
D3871,1/22/2025 14:36,Hydration,10:00:00,No,No,
D3872,1/21/2025 6:24,Exercise,19:30:00,No,No,
D3873,1/29/2025 6:28,Appointment,15:00:00,Yes,Yes,
D3874,1/8/2025 23:17,Medication,19:00:00,No,No,
D3875,1/8/2025 4:39,Exercise,10:30:00,Yes,Yes,
D3876,1/21/2025 17:21,Hydration,15:30:00,No,No,
D3877,1/23/2025 1:46,Medication,7:30:00,Yes,Yes,
D3878,1/8/2025 19:22,Hydration,22:00:00,Yes,Yes,
D3879,1/17/2025 20:27,Hydration,10:00:00,Yes,Yes,
D3880,1/6/2025 6:24,Hydration,12:30:00,No,No,
D3881,1/28/2025 0:01,Exercise,15:30:00,No,No,
D3882,1/25/2025 15:36,Exercise,22:00:00,No,No,
D3883,1/5/2025 19:26,Medication,18:30:00,No,No,
D3884,1/8/2025 8:20,Medication,17:30:00,No,No,
D3885,1/25/2025 12:04,Medication,6:00:00,Yes,No,
D3886,1/25/2025 3:30,Exercise,22:00:00,Yes,Yes,
D3887,1/19/2025 3:09,Exercise,7:30:00,No,No,
D3888,1/8/2025 21:42,Exercise,17:30:00,Yes,Yes,
D3889,1/23/2025 3:45,Appointment,10:30:00,No,No,
D3890,1/9/2025 9:41,Hydration,8:30:00,Yes,Yes,
D3891,1/4/2025 8:45,Appointment,6:30:00,Yes,Yes,
D3892,1/16/2025 18:17,Exercise,22:00:00,No,No,
D3893,1/14/2025 1:21,Hydration,17:00:00,No,No,
D3894,1/4/2025 7:19,Appointment,13:30:00,No,No,
D3895,1/10/2025 3:44,Hydration,21:00:00,Yes,Yes,
D3896,1/14/2025 10:29,Exercise,11:00:00,No,No,
D3897,1/16/2025 8:39,Medication,16:30:00,No,No,
D3898,1/18/2025 17:28,Medication,16:00:00,No,No,
D3899,1/9/2025 5:31,Exercise,9:30:00,Yes,No,
D3900,1/4/2025 22:45,Hydration,17:00:00,Yes,Yes,
D3901,1/27/2025 4:38,Appointment,13:30:00,Yes,Yes,
D3902,1/20/2025 6:40,Medication,20:00:00,No,No,
D3903,1/6/2025 16:47,Appointment,22:30:00,No,No,
D3904,1/15/2025 4:35,Hydration,16:30:00,Yes,Yes,
D3905,1/2/2025 8:57,Exercise,10:30:00,No,No,
D3906,1/12/2025 16:08,Exercise,7:30:00,Yes,Yes,
D3907,1/27/2025 7:06,Medication,21:30:00,Yes,No,
D3908,1/19/2025 13:23,Medication,10:00:00,Yes,Yes,
D3909,1/1/2025 8:52,Hydration,14:00:00,No,No,
D3910,1/7/2025 5:26,Medication,21:30:00,No,No,
D3911,1/21/2025 14:42,Hydration,7:00:00,Yes,Yes,
D3912,1/15/2025 7:19,Exercise,21:00:00,Yes,Yes,
D3913,1/5/2025 21:04,Medication,8:30:00,No,No,
D3914,1/27/2025 9:36,Appointment,8:30:00,No,No,
D3915,1/11/2025 19:02,Appointment,12:00:00,No,No,
D3916,1/30/2025 6:43,Medication,12:30:00,Yes,Yes,
D3917,1/27/2025 12:50,Medication,17:00:00,Yes,Yes,
D3918,1/12/2025 23:18,Appointment,21:00:00,No,No,
D3919,1/16/2025 7:25,Hydration,11:00:00,Yes,Yes,
D3920,1/17/2025 20:51,Appointment,18:30:00,Yes,Yes,
D3921,1/6/2025 1:05,Medication,8:30:00,Yes,Yes,
D3922,1/26/2025 6:05,Hydration,15:00:00,Yes,No,
D3923,1/13/2025 2:20,Medication,16:30:00,No,No,
D3924,1/8/2025 23:14,Appointment,22:00:00,Yes,Yes,
D3925,1/7/2025 14:58,Hydration,16:30:00,Yes,Yes,
D3926,1/27/2025 21:07,Appointment,14:00:00,Yes,No,
D3927,1/6/2025 7:38,Appointment,20:30:00,No,No,
D3928,1/21/2025 7:17,Appointment,22:30:00,No,No,
D3929,1/3/2025 0:43,Exercise,8:30:00,Yes,Yes,
D3930,1/9/2025 16:32,Exercise,11:00:00,No,No,
D3931,1/21/2025 16:11,Medication,19:00:00,Yes,Yes,
D3932,1/6/2025 2:52,Hydration,19:00:00,No,No,
D3933,1/22/2025 9:24,Hydration,13:30:00,Yes,Yes,
D3934,1/11/2025 21:00,Exercise,11:00:00,No,No,
D3935,1/21/2025 14:32,Appointment,17:00:00,No,No,
D3936,1/5/2025 13:24,Hydration,6:30:00,No,No,
D3937,1/16/2025 16:51,Medication,8:30:00,Yes,No,
D3938,1/8/2025 12:56,Exercise,22:30:00,Yes,Yes,
D3939,1/26/2025 4:11,Exercise,18:30:00,No,No,
D3940,1/30/2025 8:53,Medication,12:30:00,Yes,Yes,
D3941,1/29/2025 5:41,Exercise,22:30:00,Yes,Yes,
D3942,1/8/2025 14:19,Exercise,10:00:00,No,No,
D3943,1/13/2025 9:29,Appointment,15:00:00,Yes,Yes,
D3944,1/24/2025 7:36,Appointment,12:00:00,Yes,Yes,
D3945,1/25/2025 12:53,Hydration,15:00:00,Yes,Yes,
D3946,1/17/2025 22:49,Appointment,8:00:00,Yes,Yes,
D3947,1/5/2025 3:13,Medication,19:00:00,No,No,
D3948,1/20/2025 4:04,Exercise,14:00:00,No,No,
D3949,1/4/2025 4:39,Exercise,20:00:00,Yes,No,
D3950,1/2/2025 21:40,Appointment,19:30:00,Yes,Yes,
D3951,1/11/2025 11:36,Hydration,8:30:00,Yes,No,
D3952,1/16/2025 10:16,Medication,10:30:00,Yes,Yes,
D3953,1/1/2025 8:19,Exercise,11:00:00,Yes,Yes,
D3954,1/10/2025 3:14,Medication,20:30:00,No,No,
D3955,1/18/2025 17:42,Exercise,17:30:00,No,No,
D3956,1/18/2025 16:53,Hydration,7:00:00,Yes,Yes,
D3957,1/6/2025 8:39,Hydration,22:00:00,No,No,
D3958,1/7/2025 1:39,Medication,8:30:00,Yes,No,
D3959,1/13/2025 5:28,Medication,16:00:00,Yes,Yes,
D3960,1/29/2025 9:15,Medication,22:30:00,Yes,Yes,
D3961,1/5/2025 7:31,Hydration,14:30:00,Yes,Yes,
D3962,1/13/2025 10:38,Appointment,15:00:00,Yes,Yes,
D3963,1/8/2025 13:54,Hydration,13:00:00,Yes,Yes,
D3964,1/27/2025 23:22,Appointment,20:30:00,No,No,
D3965,1/13/2025 3:01,Hydration,17:00:00,No,No,
D3966,1/27/2025 15:54,Medication,11:30:00,No,No,
D3967,1/6/2025 1:46,Medication,14:30:00,Yes,Yes,
D3968,1/14/2025 16:30,Appointment,17:30:00,No,No,
D3969,1/29/2025 20:23,Exercise,12:00:00,No,No,
D3970,1/8/2025 11:02,Hydration,18:00:00,No,No,
D3971,1/16/2025 23:18,Hydration,13:00:00,No,No,
D3972,1/19/2025 21:35,Appointment,16:30:00,No,No,
D3973,1/9/2025 20:13,Hydration,15:00:00,No,No,
D3974,1/19/2025 21:14,Medication,10:00:00,No,No,
D3975,1/16/2025 12:39,Hydration,20:00:00,No,No,
D3976,1/19/2025 22:19,Hydration,16:00:00,No,No,
D3977,1/19/2025 10:21,Exercise,16:30:00,No,No,
D3978,1/6/2025 7:23,Appointment,12:30:00,No,No,
D3979,1/26/2025 10:20,Appointment,21:00:00,No,No,
D3980,1/8/2025 7:17,Exercise,8:30:00,Yes,Yes,
D3981,1/20/2025 4:19,Appointment,18:00:00,Yes,Yes,
D3982,1/4/2025 10:26,Hydration,17:00:00,Yes,Yes,
D3983,1/15/2025 19:39,Hydration,20:00:00,No,No,
D3984,1/27/2025 11:39,Hydration,21:30:00,No,No,
D3985,1/27/2025 21:55,Medication,14:30:00,No,No,
D3986,1/12/2025 5:28,Hydration,7:00:00,Yes,No,
D3987,1/23/2025 0:23,Appointment,7:00:00,No,No,
D3988,1/14/2025 12:30,Appointment,8:00:00,No,No,
D3989,1/17/2025 11:35,Medication,6:00:00,No,No,
D3990,1/17/2025 17:44,Exercise,12:00:00,No,No,
D3991,1/23/2025 18:07,Appointment,13:30:00,No,No,
D3992,1/19/2025 20:54,Medication,19:00:00,Yes,Yes,
D3993,1/4/2025 1:39,Appointment,14:00:00,No,No,
D3994,1/29/2025 1:36,Medication,17:00:00,Yes,Yes,
D3995,1/3/2025 6:48,Hydration,13:30:00,No,No,
D3996,1/17/2025 18:00,Exercise,6:30:00,Yes,No,
D3997,1/27/2025 7:39,Medication,10:30:00,Yes,Yes,
D3998,1/2/2025 21:02,Hydration,20:00:00,No,No,
D3999,1/5/2025 11:39,Exercise,9:30:00,No,No,
D4000,1/20/2025 18:29,Exercise,16:30:00,Yes,Yes,
D4001,1/2/2025 23:12,Medication,17:30:00,Yes,Yes,
D4002,1/25/2025 7:52,Medication,16:30:00,Yes,No,
D4003,1/20/2025 21:17,Hydration,17:30:00,No,No,
D4004,1/20/2025 0:14,Appointment,19:00:00,Yes,No,
D4005,1/26/2025 15:52,Appointment,17:00:00,No,No,
D4006,1/13/2025 18:04,Medication,6:30:00,No,No,
D4007,1/16/2025 13:30,Hydration,12:00:00,Yes,Yes,
D4008,1/4/2025 0:31,Exercise,7:00:00,No,No,
D4009,1/7/2025 18:56,Appointment,11:00:00,No,No,
D4010,1/6/2025 10:55,Exercise,17:30:00,No,No,
D4011,1/7/2025 20:32,Medication,19:00:00,No,No,
D4012,1/11/2025 15:36,Hydration,7:30:00,No,No,
D4013,1/10/2025 0:48,Hydration,12:00:00,No,No,
D4014,1/4/2025 4:59,Hydration,18:00:00,Yes,Yes,
D4015,1/20/2025 21:55,Exercise,12:30:00,No,No,
D4016,1/6/2025 1:30,Medication,19:00:00,No,No,
D4017,1/6/2025 13:35,Medication,21:30:00,Yes,No,
D4018,1/18/2025 22:50,Hydration,22:00:00,Yes,Yes,
D4019,1/11/2025 8:28,Hydration,21:00:00,Yes,No,
D4020,1/13/2025 3:23,Hydration,16:30:00,Yes,No,
D4021,1/16/2025 6:43,Appointment,17:00:00,No,No,
D4022,1/17/2025 15:56,Exercise,16:30:00,Yes,Yes,
D4023,1/21/2025 13:03,Appointment,14:30:00,Yes,Yes,
D4024,1/8/2025 19:44,Exercise,8:00:00,Yes,Yes,
D4025,1/23/2025 11:41,Appointment,19:30:00,No,No,
D4026,1/30/2025 1:35,Appointment,15:00:00,No,No,
D4027,1/30/2025 5:19,Exercise,12:00:00,No,No,
D4028,1/9/2025 16:00,Hydration,7:00:00,Yes,Yes,
D4029,1/27/2025 10:05,Appointment,8:00:00,No,No,
D4030,1/11/2025 22:52,Hydration,12:30:00,Yes,Yes,
D4031,1/20/2025 14:31,Hydration,21:00:00,Yes,No,
D4032,1/22/2025 21:43,Appointment,19:00:00,Yes,No,
D4033,1/10/2025 5:19,Hydration,20:30:00,Yes,Yes,
D4034,1/26/2025 6:01,Appointment,7:30:00,No,No,
D4035,1/30/2025 11:18,Hydration,18:30:00,No,No,
D4036,1/4/2025 5:54,Appointment,6:00:00,Yes,Yes,
D4037,1/24/2025 8:35,Appointment,21:00:00,No,No,
D4038,1/24/2025 4:32,Exercise,17:00:00,No,No,
D4039,1/15/2025 0:52,Exercise,21:00:00,No,No,
D4040,1/7/2025 21:44,Appointment,12:30:00,Yes,Yes,
D4041,1/6/2025 6:51,Appointment,20:30:00,Yes,Yes,
D4042,1/28/2025 9:26,Appointment,11:30:00,Yes,Yes,
D4043,1/30/2025 23:16,Exercise,6:00:00,No,No,
D4044,1/9/2025 10:42,Hydration,7:30:00,No,No,
D4045,1/22/2025 19:34,Medication,12:00:00,Yes,Yes,
D4046,1/6/2025 1:27,Appointment,9:30:00,Yes,Yes,
D4047,1/3/2025 0:37,Medication,17:30:00,Yes,Yes,
D4048,1/17/2025 12:14,Appointment,7:00:00,Yes,Yes,
D4049,1/19/2025 19:39,Medication,18:30:00,No,No,
D4050,1/26/2025 17:12,Exercise,11:30:00,Yes,Yes,
D4051,1/7/2025 0:18,Appointment,11:00:00,Yes,No,
D4052,1/5/2025 5:53,Medication,8:00:00,No,No,
D4053,1/27/2025 16:06,Appointment,7:30:00,Yes,Yes,
D4054,1/20/2025 6:35,Medication,10:30:00,Yes,Yes,
D4055,1/11/2025 1:26,Hydration,14:00:00,No,No,
D4056,1/22/2025 19:26,Appointment,10:30:00,Yes,Yes,
D4057,1/1/2025 5:07,Exercise,19:00:00,No,No,
D4058,1/13/2025 14:59,Exercise,21:30:00,No,No,
D4059,1/24/2025 11:27,Appointment,7:00:00,No,No,
D4060,1/11/2025 15:05,Appointment,7:00:00,Yes,No,
D4061,1/3/2025 16:36,Appointment,17:00:00,Yes,Yes,
D4062,1/6/2025 22:04,Appointment,22:00:00,No,No,
D4063,1/28/2025 17:19,Exercise,10:30:00,No,No,
D4064,1/18/2025 23:27,Hydration,18:00:00,Yes,Yes,
D4065,1/1/2025 3:06,Exercise,14:00:00,Yes,Yes,
D4066,1/6/2025 0:14,Medication,22:30:00,No,No,
D4067,1/16/2025 21:13,Appointment,10:30:00,Yes,Yes,
D4068,1/16/2025 11:39,Exercise,13:30:00,No,No,
D4069,1/10/2025 9:36,Medication,19:30:00,No,No,
D4070,1/19/2025 8:43,Medication,15:30:00,Yes,Yes,
D4071,1/28/2025 13:38,Hydration,8:30:00,Yes,Yes,
D4072,1/1/2025 18:11,Appointment,16:30:00,No,No,
D4073,1/3/2025 4:45,Hydration,10:00:00,No,No,
D4074,1/18/2025 11:33,Medication,13:00:00,No,No,
D4075,1/20/2025 21:51,Medication,7:00:00,No,No,
D4076,1/9/2025 18:17,Exercise,15:00:00,Yes,Yes,
D4077,1/1/2025 3:56,Hydration,6:00:00,No,No,
D4078,1/23/2025 5:16,Exercise,15:30:00,Yes,Yes,
D4079,1/8/2025 21:42,Exercise,17:30:00,No,No,
D4080,1/24/2025 20:44,Exercise,21:30:00,Yes,Yes,
D4081,1/23/2025 1:11,Appointment,22:30:00,No,No,
D4082,1/2/2025 17:02,Appointment,6:30:00,Yes,Yes,
D4083,1/17/2025 18:55,Appointment,20:00:00,No,No,
D4084,1/10/2025 7:45,Medication,21:00:00,Yes,Yes,
D4085,1/6/2025 13:37,Hydration,21:00:00,Yes,No,
D4086,1/29/2025 5:08,Exercise,17:30:00,Yes,Yes,
D4087,1/22/2025 15:36,Appointment,21:00:00,Yes,No,
D4088,1/20/2025 5:41,Medication,15:30:00,Yes,Yes,
D4089,1/8/2025 15:54,Appointment,12:00:00,No,No,
D4090,1/2/2025 14:07,Hydration,10:00:00,No,No,
D4091,1/23/2025 19:56,Medication,19:00:00,No,No,
D4092,1/30/2025 12:36,Medication,6:30:00,Yes,Yes,
D4093,1/14/2025 8:04,Medication,19:00:00,No,No,
D4094,1/25/2025 22:11,Hydration,20:00:00,No,No,
D4095,1/16/2025 20:28,Exercise,8:00:00,No,No,
D4096,1/26/2025 20:10,Exercise,21:00:00,No,No,
D4097,1/7/2025 6:47,Exercise,21:30:00,Yes,No,
D4098,1/25/2025 7:21,Appointment,8:30:00,Yes,Yes,
D4099,1/1/2025 8:20,Exercise,12:00:00,No,No,
D4100,1/3/2025 11:18,Appointment,18:00:00,Yes,Yes,
D4101,1/24/2025 14:40,Medication,13:00:00,No,No,
D4102,1/1/2025 23:28,Hydration,12:30:00,Yes,No,
D4103,1/16/2025 12:33,Medication,17:00:00,No,No,
D4104,1/1/2025 18:24,Medication,11:30:00,No,No,
D4105,1/20/2025 15:18,Medication,6:00:00,Yes,Yes,
D4106,1/8/2025 23:11,Exercise,9:00:00,No,No,
D4107,1/5/2025 19:59,Medication,20:00:00,Yes,Yes,
D4108,1/14/2025 20:30,Medication,13:30:00,Yes,Yes,
D4109,1/22/2025 6:17,Medication,10:00:00,No,No,
D4110,1/9/2025 15:04,Exercise,14:00:00,Yes,Yes,
D4111,1/27/2025 23:10,Exercise,18:30:00,No,No,
D4112,1/14/2025 7:21,Medication,19:30:00,No,No,
D4113,1/20/2025 17:06,Exercise,20:30:00,Yes,Yes,
D4114,1/13/2025 9:13,Appointment,14:00:00,No,No,
D4115,1/18/2025 7:51,Medication,21:30:00,No,No,
D4116,1/30/2025 11:46,Medication,16:30:00,No,No,
D4117,1/12/2025 23:27,Hydration,15:30:00,Yes,Yes,
D4118,1/24/2025 8:27,Hydration,6:30:00,No,No,
D4119,1/10/2025 8:43,Appointment,19:30:00,No,No,
D4120,1/16/2025 3:59,Hydration,6:00:00,No,No,
D4121,1/6/2025 7:53,Medication,18:30:00,No,No,
D4122,1/30/2025 19:46,Hydration,6:30:00,Yes,Yes,
D4123,1/10/2025 19:30,Exercise,13:00:00,No,No,
D4124,1/21/2025 12:03,Appointment,6:30:00,No,No,
D4125,1/27/2025 4:26,Appointment,11:00:00,No,No,
D4126,1/28/2025 22:44,Medication,6:00:00,Yes,Yes,
D4127,1/29/2025 11:30,Exercise,10:30:00,Yes,Yes,
D4128,1/7/2025 23:22,Appointment,16:30:00,Yes,Yes,
D4129,1/27/2025 15:17,Appointment,6:30:00,Yes,Yes,
D4130,1/2/2025 16:15,Exercise,7:00:00,Yes,Yes,
D4131,1/22/2025 14:45,Appointment,9:00:00,No,No,
D4132,1/24/2025 6:12,Hydration,22:00:00,No,No,
D4133,1/26/2025 17:18,Hydration,6:30:00,No,No,
D4134,1/2/2025 14:17,Medication,7:00:00,Yes,Yes,
D4135,1/29/2025 22:27,Appointment,8:30:00,No,No,
D4136,1/30/2025 1:30,Medication,13:30:00,No,No,
D4137,1/17/2025 0:08,Medication,19:30:00,No,No,
D4138,1/3/2025 3:37,Exercise,8:30:00,No,No,
D4139,1/13/2025 17:30,Appointment,18:00:00,No,No,
D4140,1/16/2025 12:16,Medication,20:30:00,Yes,Yes,
D4141,1/1/2025 19:45,Exercise,11:30:00,No,No,
D4142,1/24/2025 7:10,Hydration,7:30:00,Yes,No,
D4143,1/9/2025 14:31,Exercise,15:00:00,Yes,No,
D4144,1/22/2025 10:35,Medication,9:00:00,Yes,Yes,
D4145,1/10/2025 19:20,Medication,11:30:00,No,No,
D4146,1/5/2025 6:24,Hydration,12:30:00,Yes,Yes,
D4147,1/16/2025 13:38,Medication,13:30:00,No,No,
D4148,1/11/2025 13:25,Hydration,6:00:00,Yes,Yes,
D4149,1/8/2025 17:09,Medication,16:30:00,No,No,
D4150,1/25/2025 20:03,Medication,13:00:00,No,No,
D4151,1/19/2025 5:25,Hydration,20:00:00,Yes,Yes,
D4152,1/12/2025 16:50,Exercise,9:30:00,No,No,
D4153,1/5/2025 0:21,Exercise,14:00:00,Yes,Yes,
D4154,1/13/2025 15:26,Medication,6:00:00,No,No,
D4155,1/13/2025 18:56,Appointment,11:30:00,No,No,
D4156,1/1/2025 18:23,Appointment,14:30:00,Yes,Yes,
D4157,1/12/2025 4:03,Exercise,11:30:00,No,No,
D4158,1/20/2025 15:34,Appointment,21:00:00,Yes,No,
D4159,1/24/2025 18:23,Medication,10:00:00,Yes,Yes,
D4160,1/29/2025 13:33,Hydration,20:30:00,Yes,Yes,
D4161,1/2/2025 5:31,Medication,11:30:00,No,No,
D4162,1/8/2025 16:54,Medication,20:00:00,No,No,
D4163,1/8/2025 23:52,Hydration,20:30:00,Yes,Yes,
D4164,1/23/2025 8:22,Hydration,7:00:00,No,No,
D4165,1/9/2025 16:54,Exercise,9:00:00,Yes,Yes,
D4166,1/7/2025 2:38,Exercise,17:30:00,Yes,Yes,
D4167,1/27/2025 14:58,Hydration,8:00:00,No,No,
D4168,1/5/2025 11:47,Hydration,21:30:00,Yes,Yes,
D4169,1/12/2025 12:32,Hydration,15:00:00,Yes,Yes,
D4170,1/15/2025 12:25,Exercise,9:30:00,Yes,No,
D4171,1/4/2025 12:51,Appointment,18:30:00,Yes,Yes,
D4172,1/27/2025 23:31,Hydration,21:00:00,Yes,Yes,
D4173,1/16/2025 21:52,Hydration,18:00:00,Yes,Yes,
D4174,1/4/2025 19:23,Appointment,18:00:00,No,No,
D4175,1/9/2025 9:00,Exercise,11:00:00,Yes,Yes,
D4176,1/24/2025 20:33,Hydration,15:00:00,No,No,
D4177,1/12/2025 18:50,Hydration,12:30:00,No,No,
D4178,1/12/2025 17:54,Hydration,14:00:00,Yes,Yes,
D4179,1/30/2025 4:18,Appointment,12:00:00,No,No,
D4180,1/17/2025 17:15,Hydration,10:30:00,Yes,No,
D4181,1/23/2025 5:31,Medication,15:30:00,Yes,No,
D4182,1/6/2025 6:58,Exercise,18:30:00,Yes,Yes,
D4183,1/21/2025 15:18,Hydration,6:00:00,Yes,Yes,
D4184,1/16/2025 1:50,Exercise,20:30:00,Yes,Yes,
D4185,1/19/2025 18:18,Medication,21:30:00,No,No,
D4186,1/21/2025 15:32,Exercise,22:00:00,No,No,
D4187,1/7/2025 10:06,Medication,6:00:00,No,No,
D4188,1/17/2025 5:46,Medication,22:00:00,No,No,
D4189,1/8/2025 1:45,Hydration,13:00:00,Yes,Yes,
D4190,1/5/2025 20:25,Exercise,14:00:00,No,No,
D4191,1/30/2025 18:42,Exercise,13:30:00,Yes,No,
D4192,1/5/2025 6:56,Medication,6:30:00,No,No,
D4193,1/24/2025 6:40,Appointment,21:30:00,No,No,
D4194,1/20/2025 16:54,Exercise,21:30:00,Yes,No,
D4195,1/7/2025 1:23,Appointment,16:00:00,Yes,Yes,
D4196,1/6/2025 4:56,Medication,19:00:00,No,No,
D4197,1/21/2025 0:12,Medication,11:00:00,Yes,Yes,
D4198,1/30/2025 7:20,Hydration,10:00:00,Yes,No,
D4199,1/4/2025 23:18,Hydration,10:30:00,Yes,No,
D4200,1/10/2025 7:51,Medication,7:30:00,No,No,
D4201,1/23/2025 17:29,Medication,19:30:00,Yes,Yes,
D4202,1/16/2025 2:20,Exercise,8:00:00,No,No,
D4203,1/18/2025 11:06,Appointment,6:00:00,Yes,No,
D4204,1/9/2025 14:04,Medication,11:30:00,Yes,No,
D4205,1/17/2025 9:23,Medication,22:00:00,Yes,Yes,
D4206,1/17/2025 3:34,Medication,7:00:00,Yes,Yes,
D4207,1/20/2025 23:53,Hydration,9:00:00,No,No,
D4208,1/23/2025 13:15,Hydration,22:00:00,No,No,
D4209,1/13/2025 3:15,Appointment,13:00:00,No,No,
D4210,1/13/2025 5:46,Medication,12:00:00,No,No,
D4211,1/28/2025 18:23,Exercise,13:00:00,Yes,No,
D4212,1/20/2025 23:08,Medication,13:00:00,No,No,
D4213,1/21/2025 21:18,Medication,21:30:00,Yes,Yes,
D4214,1/21/2025 15:42,Hydration,14:00:00,No,No,
D4215,1/29/2025 3:08,Appointment,9:30:00,Yes,Yes,
D4216,1/25/2025 23:09,Medication,15:30:00,Yes,Yes,
D4217,1/27/2025 2:30,Exercise,11:30:00,Yes,Yes,
D4218,1/28/2025 9:31,Appointment,19:00:00,No,No,
D4219,1/3/2025 10:35,Appointment,7:30:00,No,No,
D4220,1/14/2025 5:30,Medication,17:00:00,Yes,Yes,
D4221,1/9/2025 6:57,Medication,13:00:00,Yes,Yes,
D4222,1/28/2025 13:07,Hydration,18:30:00,Yes,Yes,
D4223,1/12/2025 18:40,Appointment,19:30:00,Yes,Yes,
D4224,1/23/2025 11:33,Appointment,17:00:00,No,No,
D4225,1/29/2025 21:50,Medication,6:00:00,No,No,
D4226,1/15/2025 6:20,Medication,17:30:00,No,No,
D4227,1/29/2025 20:54,Medication,14:30:00,No,No,
D4228,1/1/2025 6:29,Exercise,18:00:00,Yes,No,
D4229,1/13/2025 0:12,Medication,11:30:00,Yes,No,
D4230,1/8/2025 1:22,Exercise,19:00:00,No,No,
D4231,1/24/2025 13:40,Hydration,17:00:00,Yes,Yes,
D4232,1/6/2025 18:02,Hydration,11:30:00,No,No,
D4233,1/26/2025 15:34,Exercise,13:00:00,Yes,Yes,
D4234,1/7/2025 20:09,Medication,21:30:00,Yes,Yes,
D4235,1/5/2025 20:57,Exercise,6:00:00,Yes,Yes,
D4236,1/30/2025 18:04,Appointment,20:00:00,Yes,Yes,
D4237,1/11/2025 14:00,Medication,21:30:00,Yes,Yes,
D4238,1/22/2025 14:39,Appointment,11:30:00,No,No,
D4239,1/7/2025 14:31,Appointment,14:00:00,Yes,Yes,
D4240,1/29/2025 22:06,Hydration,13:30:00,Yes,Yes,
D4241,1/22/2025 21:08,Medication,22:00:00,Yes,Yes,
D4242,1/21/2025 0:24,Appointment,18:00:00,No,No,
D4243,1/8/2025 19:30,Medication,21:00:00,Yes,No,
D4244,1/5/2025 16:55,Hydration,11:30:00,No,No,
D4245,1/18/2025 8:33,Appointment,11:30:00,No,No,
D4246,1/27/2025 15:46,Medication,16:30:00,Yes,Yes,
D4247,1/23/2025 0:51,Hydration,11:00:00,No,No,
D4248,1/17/2025 9:45,Exercise,11:00:00,No,No,
D4249,1/24/2025 2:07,Appointment,18:00:00,No,No,
D4250,1/6/2025 12:11,Hydration,11:00:00,No,No,
D4251,1/18/2025 23:31,Exercise,19:30:00,No,No,
